episode,reward,length
4965,0.748152,16
4966,-0.732894,15
4967,-4.772632,25
4968,-5.042344,30
4969,2.856405,27
4970,-0.123407,30
4971,-5.781644,30
4972,0.903498,20
4973,1.938111,30
4974,0.642176,20
4975,2.832009,30
4976,-1.136795,30
4977,-1.085815,19
4978,1.026456,30
4979,2.722463,23
4980,-2.281901,22
4981,-1.666442,30
4982,3.293123,26
4983,0.055426,20
4984,-1.483887,27
4985,-0.231418,16
4986,1.546555,26
4987,0.948219,23
4988,3.083381,30
4989,-0.476089,18
4990,0.89138,19
4991,0.287504,21
4992,2.648224,30
4993,-2.489678,19
4994,-3.023431,27
4995,-0.240416,19
4996,1.365856,26
4997,-2.943716,18
4998,-0.940513,30
4999,-4.426327,27
5000,2.20168,30
5001,4.312655,24
5002,-2.377945,24
5003,-3.615833,28
5004,1.400516,22
5005,-0.95938,16
5006,-2.284217,30
5007,-1.461766,30
5008,-1.850213,11
5009,0.743389,19
5010,-13.05882,26
5011,2.734352,26
5012,-0.562048,12
5013,-2.172453,30
5014,1.182013,30
5015,0.510754,14
5016,1.044381,30
5017,-2.167921,18
5018,-0.078969,25
5019,1.991121,30
5020,2.354994,30
5021,1.639543,30
5022,-0.309189,30
5023,-8.097807,30
5024,-4.78509,15
5025,-0.01705,30
5026,1.28106,29
5027,0.291662,25
5028,2.529181,27
5029,-9.201662,30
5030,2.515079,30
5031,-0.579567,30
5032,-0.183949,30
5033,-0.495681,11
5034,-1.15351,25
5035,-2.131058,24
5036,-3.630687,16
5037,-6.067107,30
5038,3.061093,14
5039,-1.584411,30
5040,-2.493455,19
5041,-0.185412,21
5042,1.569577,30
5043,0.773878,17
5044,4.228444,30
5045,-1.664266,29
5046,1.09934,30
5047,-0.976897,30
5048,-1.019142,23
5049,1.223343,25
5050,3.650228,29
5051,1.255841,20
5052,-1.675589,30
5053,2.15867,30
5054,-1.968723,30
5055,-0.71362,30
5056,-0.269128,24
5057,1.693268,20
5058,-3.839252,12
5059,-0.136228,18
5060,1.037979,18
5061,1.671972,20
5062,-0.433066,22
5063,-4.004756,20
5064,2.045632,30
5065,-1.664792,18
5066,0.304499,24
5067,2.434504,30
5068,2.955313,30
5069,1.266987,20
5070,-4.386345,30
5071,-0.631496,16
5072,-1.268128,16
5073,0.373649,30
5074,3.572413,17
5075,1.614624,30
5076,3.152974,30
5077,-0.449567,28
5078,-7.419394,30
5079,1.960024,30
5080,-3.848492,26
5081,-3.68592,24
5082,3.002236,22
5083,3.007873,30
5084,1.954676,30
5085,1.177445,17
5086,0.04839,28
5087,3.257646,30
5088,1.5407,28
5089,2.303864,30
5090,1.95582,30
5091,2.031041,29
5092,-1.356947,30
5093,4.004452,16
5094,2.160569,28
5095,0.673422,25
5096,0.832278,22
5097,-5.430906,30
5098,1.680506,16
5099,0.518902,28
5100,0.917976,20
5101,-2.253063,18
5102,1.903951,30
5103,-2.775197,28
5104,0.753775,30
5105,-2.924827,30
5106,-8.794582,24
5107,0.10557,16
5108,1.944229,29
5109,1.007088,30
5110,-4.73082,30
5111,1.678685,28
5112,-3.010404,12
5113,-0.104667,30
5114,-0.72953,30
5115,1.643633,22
5116,0.453515,24
5117,1.78684,27
5118,0.738638,30
5119,2.050026,30
5120,-0.170247,11
5121,0.147476,30
5122,2.675846,29
5123,1.211749,21
5124,-2.494729,23
5125,-0.958633,27
5126,1.194344,26
5127,-2.251409,29
5128,-4.903834,28
5129,0.772207,28
5130,0.762565,29
5131,0.587229,30
5132,2.749194,25
5133,0.924934,14
5134,-2.922322,12
5135,-0.403443,22
5136,0.351458,30
5137,-0.619653,15
5138,1.030043,30
5139,-4.750741,26
5140,-0.899102,23
5141,-4.575437,22
5142,-0.337304,30
5143,-2.01593,30
5144,-1.780413,30
5145,-9.308948,23
5146,-5.215331,19
5147,1.238871,30
5148,-0.696304,17
5149,-1.323709,30
5150,-1.701202,17
5151,-0.337164,30
5152,0.117807,9
5153,1.961791,29
5154,2.247434,29
5155,-0.098694,21
5156,0.880707,26
5157,-0.073668,30
5158,1.843684,29
5159,1.287612,26
5160,1.337647,14
5161,-1.216781,28
5162,-1.287227,15
5163,-6.317899,30
5164,2.271314,21
5165,1.779836,27
5166,2.067349,30
5167,-2.014279,30
5168,1.335508,24
5169,-4.302634,30
5170,1.645803,30
5171,1.932965,30
5172,2.20475,24
5173,2.356205,30
5174,-0.283457,30
5175,2.097971,30
5176,-3.974057,19
5177,2.113522,27
5178,1.024792,30
5179,-5.891929,16
5180,-0.338926,21
5181,-1.466833,29
5182,0.975355,30
5183,-0.529535,17
5184,1.66294,15
5185,0.190427,19
5186,2.921866,27
5187,-3.72237,10
5188,0.90526,30
5189,-3.992611,30
5190,-0.100343,30
5191,-2.484291,27
5192,4.051059,29
5193,2.841327,27
5194,1.200955,30
5195,1.248972,30
5196,1.925231,19
5197,3.67444,29
5198,1.679413,24
5199,0.386531,15
5200,0.664272,21
5201,1.24785,23
5202,-4.191138,20
5203,0.752004,18
5204,-0.174302,15
5205,0.380083,30
5206,1.851027,25
5207,-1.41348,30
5208,-4.330421,29
5209,-0.32219,26
5210,0.714818,28
5211,-0.732957,30
5212,0.978778,30
5213,-3.493938,19
5214,-0.709861,24
5215,1.239879,13
5216,-2.049956,19
5217,-1.153864,17
5218,-2.697705,19
5219,2.8129,16
5220,0.386978,29
5221,1.250923,28
5222,-1.775551,30
5223,2.603537,28
5224,2.650041,18
5225,1.126081,30
5226,-2.169964,30
5227,0.68666,20
5228,1.672696,30
5229,2.057776,26
5230,2.266919,30
5231,1.85939,25
5232,3.063553,25
5233,0.802152,25
5234,-4.174587,27
5235,1.550148,30
5236,1.444762,25
5237,2.807753,28
5238,-0.571101,30
5239,-0.212048,30
5240,-1.050381,25
5241,2.047949,27
5242,0.657293,30
5243,-2.773643,30
5244,1.887,21
5245,-1.154665,30
5246,3.641408,29
5247,1.280411,16
5248,-0.050324,23
5249,-0.289944,21
5250,0.808291,12
5251,1.949559,14
5252,0.476637,27
5253,1.551654,29
5254,3.178918,19
5255,-4.905814,30
5256,2.598467,29
5257,2.981941,26
5258,-2.712265,24
5259,-1.879843,30
5260,2.267708,20
5261,-2.66875,13
5262,2.5816,16
5263,2.870104,30
5264,-1.516824,30
5265,2.112155,16
5266,1.060879,30
5267,0.53031,22
5268,0.408854,27
5269,0.471569,30
5270,-3.030019,30
5271,1.773492,30
5272,-0.129184,30
5273,0.549897,25
5274,1.478505,21
5275,2.668575,19
5276,2.965393,19
5277,1.110809,29
5278,2.771695,14
5279,1.84701,30
5280,0.80098,25
5281,0.428543,30
5282,-6.647226,16
5283,1.866628,30
5284,-0.209175,24
5285,-0.08565,19
5286,0.860643,30
5287,1.623524,20
5288,1.475914,14
5289,2.298806,28
5290,3.470352,26
5291,1.188413,26
5292,-4.77593,27
5293,-1.395824,30
5294,2.761462,27
5295,0.49386,14
5296,-5.075305,30
5297,2.949234,23
5298,-0.964254,30
5299,-0.401956,24
5300,2.656615,17
5301,-1.251799,30
5302,-1.733819,28
5303,1.325415,13
5304,-8.299462,18
5305,-4.502477,18
5306,2.603099,27
5307,1.417256,24
5308,0.232736,30
5309,-0.243218,30
5310,-0.016449,30
5311,-1.517739,23
5312,1.166947,30
5313,-2.724667,29
5314,-7.772545,24
5315,-0.316504,13
5316,-0.342074,18
5317,1.336284,18
5318,-3.423061,15
5319,-3.194416,26
5320,-3.39475,22
5321,2.676615,24
5322,1.480972,29
5323,-2.409036,14
5324,0.839379,30
5325,1.160246,12
5326,0.505606,30
5327,2.631221,30
5328,-1.914285,26
5329,-1.14163,30
5330,-2.679154,30
5331,-2.493562,26
5332,-0.709183,25
5333,3.231779,25
5334,2.523218,30
5335,0.490962,19
5336,-4.324516,30
5337,2.583233,29
5338,-5.92454,27
5339,-2.306853,11
5340,-0.653196,19
5341,-2.095095,13
5342,0.420066,21
5343,2.600093,30
5344,4.010281,26
5345,0.745928,22
5346,-0.741524,15
5347,0.370125,17
5348,-4.174256,30
5349,4.105461,29
5350,1.206377,26
5351,0.343599,17
5352,0.573498,25
5353,3.006689,18
5354,0.011152,27
5355,2.344266,21
5356,0.838133,24
5357,2.362923,22
5358,-4.519124,15
5359,-0.427035,12
5360,2.740538,23
5361,1.902088,26
5362,0.504141,29
5363,-0.619673,29
5364,-0.992837,11
5365,0.444117,30
5366,-1.164526,19
5367,-1.642431,14
5368,2.077843,30
5369,-1.896627,25
5370,0.911447,30
5371,-1.299536,23
5372,-2.459212,20
5373,-2.044463,18
5374,-2.217781,30
5375,-0.774809,17
5376,0.610902,30
5377,0.010578,30
5378,3.137102,16
5379,1.124992,29
5380,1.952019,20
5381,3.035034,30
5382,2.751257,13
5383,3.043675,19
5384,-4.696727,28
5385,1.847918,30
5386,-1.788099,14
5387,-0.366397,30
5388,-5.217088,30
5389,-3.948152,27
5390,1.907698,27
5391,1.571982,30
5392,-4.144596,26
5393,-1.926575,22
5394,-0.902435,19
5395,-3.399021,30
5396,2.02296,30
5397,0.157876,22
5398,0.622054,17
5399,2.137251,17
5400,1.107006,27
5401,1.893391,30
5402,-6.340497,30
5403,1.970914,25
5404,3.383528,30
5405,-1.279704,21
5406,-1.577228,29
5407,-1.725181,22
5408,0.837168,30
5409,2.807583,21
5410,-14.071442,30
5411,0.857496,30
5412,-3.014076,27
5413,0.094477,30
5414,-0.535766,25
5415,1.499082,14
5416,1.337123,24
5417,2.251665,18
5418,3.133638,30
5419,2.18159,26
5420,0.688361,27
5421,-0.681269,28
5422,3.801567,30
5423,2.413471,28
5424,0.675879,16
5425,-6.607309,30
5426,-4.23055,24
5427,-2.618973,19
5428,-1.220251,20
5429,3.417186,23
5430,2.872116,18
5431,3.181343,30
5432,-0.683249,22
5433,-1.655614,25
5434,-2.569864,20
5435,1.141888,30
5436,1.092601,30
5437,-0.682526,16
5438,2.869372,29
5439,-3.577677,21
5440,-6.067702,27
5441,-2.330644,30
5442,-4.404191,29
5443,-0.043507,27
5444,0.381391,30
5445,1.753086,30
5446,3.402347,30
5447,-0.203308,22
5448,1.264636,30
5449,2.536629,28
5450,3.908601,20
5451,3.196028,30
5452,1.84174,19
5453,2.249161,24
5454,-7.653505,23
5455,3.965018,29
5456,-3.244217,27
5457,0.921905,29
5458,1.439292,17
5459,-0.450632,16
5460,4.24753,30
5461,-0.402534,17
5462,2.319934,30
5463,0.547431,18
5464,0.578089,29
5465,-0.961618,30
5466,-2.758862,24
5467,1.257955,30
5468,-9.913001,22
5469,1.285283,30
5470,-1.834154,29
5471,1.010137,30
5472,-0.288452,21
5473,-3.947231,21
5474,3.127403,23
5475,1.940396,30
5476,-3.755496,29
5477,2.097418,19
5478,0.848599,12
5479,-3.238234,21
5480,1.786182,30
5481,1.840326,15
5482,3.128291,27
5483,-2.386522,28
5484,-0.219387,20
5485,2.277481,24
5486,0.376721,12
5487,-3.979317,30
5488,3.056233,24
5489,3.268156,25
5490,1.291391,14
5491,1.781758,23
5492,1.49077,17
5493,-0.420959,24
5494,3.379721,30
5495,1.187343,30
5496,3.044758,21
5497,0.010566,30
5498,-2.427994,30
5499,1.795465,17
5500,-0.335191,30
5501,-2.028212,30
5502,-1.397434,30
5503,3.571118,27
5504,0.483753,25
5505,1.48307,22
5506,-0.39208,29
5507,-1.422297,20
5508,-1.849224,30
5509,-3.398885,30
5510,-1.336824,30
5511,-4.335111,17
5512,4.289237,18
5513,-0.279766,30
5514,1.684591,28
5515,0.934759,14
5516,1.694145,30
5517,3.957762,29
5518,3.062659,25
5519,-2.331448,30
5520,0.512945,29
5521,1.505957,30
5522,-3.753533,29
5523,0.237065,30
5524,0.131307,16
5525,0.997002,17
5526,2.685684,20
5527,1.592302,28
5528,1.761354,26
5529,1.085932,30
5530,-0.335979,17
5531,2.908228,19
5532,-2.173199,23
5533,2.384115,11
5534,-3.553154,30
5535,-1.230732,30
5536,0.637597,30
5537,-1.423141,30
5538,0.837439,27
5539,1.539734,12
5540,-2.255048,17
5541,-0.342874,30
5542,2.313538,22
5543,-1.281391,16
5544,-4.191653,21
5545,1.70469,21
5546,2.582842,29
5547,3.22563,21
5548,3.287097,30
5549,-4.504058,28
5550,-0.323519,30
5551,1.18491,30
5552,-0.037882,30
5553,3.190569,30
5554,-0.076003,30
5555,0.434064,20
5556,2.396086,22
5557,-1.360379,22
5558,3.333461,30
5559,1.493363,22
5560,-4.076176,16
5561,-0.165922,12
5562,0.567044,26
5563,-4.221791,18
5564,2.838145,27
5565,1.074198,25
5566,1.640436,19
5567,0.970331,26
5568,0.724072,16
5569,0.508768,16
5570,-1.416854,20
5571,3.564403,24
5572,2.452896,30
5573,-4.601955,22
5574,0.42807,17
5575,0.322365,28
5576,-1.767985,19
5577,2.329203,15
5578,3.509415,28
5579,-2.27166,26
5580,0.712679,22
5581,1.799729,30
5582,2.840978,14
5583,2.969955,15
5584,0.87685,21
5585,-2.665646,26
5586,-4.825518,26
5587,0.323987,30
5588,1.685415,28
5589,1.11523,21
5590,1.8699,30
5591,1.628785,26
5592,2.470514,25
5593,0.551354,25
5594,0.70839,11
5595,-0.337689,28
5596,0.595496,30
5597,2.249844,25
5598,1.058737,19
5599,1.43933,22
5600,-1.716526,30
5601,1.09636,12
5602,-0.408774,27
5603,1.493992,30
5604,-3.986939,23
5605,-2.483809,17
5606,-0.696336,30
5607,3.043235,30
5608,2.182018,18
5609,-2.357837,25
5610,1.456952,13
5611,3.465681,30
5612,1.10578,24
5613,-2.316085,24
5614,-2.685579,25
5615,-0.231354,29
5616,1.085682,20
5617,2.065458,20
5618,-0.640002,25
5619,3.303821,30
5620,1.178183,24
5621,1.025832,22
5622,0.316336,20
5623,-2.136442,24
5624,-2.25829,30
5625,2.674121,26
5626,1.574325,25
5627,-3.435862,18
5628,1.822384,23
5629,3.247952,25
5630,0.857264,26
5631,1.45655,23
5632,0.110027,24
5633,1.070874,18
5634,-5.187921,30
5635,2.498174,30
5636,-1.951085,19
5637,0.360725,23
5638,-2.057573,30
5639,1.236265,30
5640,0.377366,14
5641,0.397734,10
5642,1.104939,30
5643,2.933856,24
5644,-7.864071,20
5645,-2.664967,28
5646,2.242704,18
5647,1.943773,30
5648,-8.593997,25
5649,3.415504,23
5650,2.339301,12
5651,-0.944601,30
5652,1.523497,26
5653,2.257004,21
5654,1.319434,22
5655,0.512153,21
5656,-0.600904,24
5657,-6.005629,30
5658,1.272632,20
5659,-5.675186,28
5660,1.089548,17
5661,0.544407,30
5662,0.996479,18
5663,-2.818095,30
5664,-6.430511,28
5665,-1.409075,23
5666,3.21611,26
5667,0.27702,30
5668,-0.205008,30
5669,2.522221,26
5670,-0.680316,21
5671,1.995224,30
5672,1.410737,30
5673,1.434943,30
5674,2.27665,30
5675,-0.764765,24
5676,2.016597,30
5677,3.00861,28
5678,0.318552,17
5679,1.300101,12
5680,-1.750759,25
5681,0.066472,25
5682,-1.699898,30
5683,-0.062774,25
5684,-1.637931,22
5685,-1.040466,13
5686,1.844573,15
5687,0.802161,14
5688,-0.289699,18
5689,3.075376,30
5690,-0.365596,28
5691,-1.167325,15
5692,-1.522798,30
5693,0.877182,28
5694,2.731479,28
5695,2.974135,17
5696,3.106929,30
5697,1.419042,21
5698,-0.700813,30
5699,2.317785,17
5700,-5.909906,30
5701,-4.862989,26
5702,-0.40672,19
5703,-1.863693,26
5704,-0.050469,30
5705,0.054023,28
5706,-9.204996,30
5707,3.808257,28
5708,1.541801,30
5709,-1.001051,30
5710,3.156555,30
5711,0.912573,23
5712,0.031894,30
5713,-3.011576,23
5714,-3.386372,20
5715,-2.127652,19
5716,1.769428,11
5717,0.888187,30
5718,2.095609,24
5719,2.074413,23
5720,-1.84431,26
5721,-1.586749,30
5722,-5.9848,30
5723,-0.964563,30
5724,1.533795,30
5725,0.364394,24
5726,1.061177,22
5727,1.392223,24
5728,2.146275,30
5729,3.362488,29
5730,-4.459915,16
5731,1.345011,30
5732,2.42008,26
5733,0.628613,30
5734,2.23734,27
5735,2.028593,30
5736,0.479275,30
5737,2.964019,29
5738,1.574687,30
5739,1.209857,19
5740,0.764796,16
5741,-0.806396,30
5742,-6.247894,30
5743,-6.262264,22
5744,2.502933,17
5745,-1.197144,30
5746,2.884314,15
5747,0.951841,24
5748,3.459691,26
5749,-1.106681,23
5750,1.425798,20
5751,-2.824928,25
5752,0.533975,21
5753,-0.540427,30
5754,1.355738,30
5755,1.594375,27
5756,0.570827,20
5757,1.010868,30
5758,-1.505116,20
5759,-0.202322,15
5760,2.181429,30
5761,2.887882,18
5762,-0.502238,30
5763,1.878887,30
5764,0.846922,14
5765,1.312264,25
5766,0.520817,23
5767,2.082716,30
5768,1.605619,30
5769,1.133652,20
5770,0.114611,17
5771,-5.62698,20
5772,0.501516,20
5773,-5.993604,30
5774,2.893021,27
5775,1.074933,30
5776,-0.721698,30
5777,0.709608,23
5778,1.116502,23
5779,2.421032,21
5780,3.621719,16
5781,0.227785,9
5782,2.292311,21
5783,2.735293,30
5784,3.013881,23
5785,-0.748491,15
5786,1.253239,30
5787,0.788026,26
5788,1.975358,29
5789,0.702177,17
5790,0.088557,14
5791,1.036985,20
5792,-0.371006,26
5793,-5.241355,21
5794,-0.527301,11
5795,-0.624695,23
5796,4.123934,30
5797,0.600932,30
5798,-8.516412,21
5799,-6.656339,21
5800,-1.370418,30
5801,2.395463,30
5802,1.956575,12
5803,3.49758,29
5804,-0.760265,30
5805,-0.078639,30
5806,2.17976,30
5807,0.743866,30
5808,-3.753704,25
5809,1.015473,30
5810,2.869228,21
5811,-1.093555,27
5812,2.973936,30
5813,2.090218,22
5814,1.939403,30
5815,1.179856,30
5816,-3.783369,30
5817,-0.231917,19
5818,-5.687724,30
5819,1.561611,30
5820,-3.262222,30
5821,-3.636686,22
5822,1.266109,30
5823,-0.206597,28
5824,2.387642,27
5825,-0.835408,13
5826,-1.198309,23
5827,-2.238381,10
5828,-4.658078,26
5829,3.014892,30
5830,-2.863674,30
5831,0.863211,30
5832,1.482631,30
5833,0.44287,19
5834,-3.250417,13
5835,1.351938,17
5836,-7.96639,30
5837,1.566045,24
5838,2.112,25
5839,1.56863,30
5840,2.357922,30
5841,2.343776,30
5842,-1.687896,30
5843,2.593802,17
5844,3.736708,17
5845,2.252939,29
5846,2.237651,30
5847,2.515903,19
5848,-1.786665,16
5849,-1.3696,30
5850,0.391936,23
5851,2.691485,21
5852,-0.035167,23
5853,-3.234251,27
5854,-2.220065,30
5855,-2.171152,29
5856,-4.604933,30
5857,2.613566,29
5858,1.456996,30
5859,-3.983025,27
5860,-6.765947,30
5861,0.537775,27
5862,-0.396972,30
5863,-5.309346,29
5864,-0.449018,17
5865,1.400028,24
5866,-0.924271,30
5867,0.73822,24
5868,-0.019593,30
5869,-1.234543,30
5870,2.014361,16
5871,-0.302251,26
5872,1.349021,20
5873,1.87407,30
5874,-2.952885,16
5875,2.309876,25
5876,2.339756,20
5877,-2.702544,30
5878,-1.389033,13
5879,0.378921,30
5880,1.470269,30
5881,-3.537105,30
5882,-0.597486,20
5883,1.858238,20
5884,-4.278989,30
5885,-2.796598,19
5886,-0.102973,26
5887,-2.917616,30
5888,2.151502,30
5889,2.739095,26
5890,-0.234687,30
5891,0.365705,30
5892,1.483729,29
5893,2.836882,30
5894,1.119301,21
5895,3.128986,28
5896,0.762752,25
5897,1.365257,22
5898,2.588894,11
5899,-0.046766,15
5900,2.574809,27
5901,2.148351,17
5902,2.448024,25
5903,0.828917,30
5904,3.347066,30
5905,-2.117859,30
5906,-2.937816,27
5907,-6.666721,30
5908,2.441842,30
5909,1.194352,12
5910,0.147955,18
5911,-6.612907,30
5912,-1.509037,30
5913,0.408308,17
5914,3.209742,30
5915,0.768729,30
5916,-0.518425,14
5917,0.191085,19
5918,-2.072181,30
5919,2.067754,30
5920,-1.793648,30
5921,-0.876284,26
5922,3.249622,29
5923,1.151345,30
5924,4.022636,20
5925,2.001126,30
5926,2.16416,26
5927,-2.6606,30
5928,3.535999,26
5929,-0.586727,30
5930,-0.038875,23
5931,2.672151,30
5932,-7.639527,22
5933,0.720655,19
5934,0.512377,11
5935,-0.015671,30
5936,2.622437,18
5937,0.867729,27
5938,1.94922,22
5939,-3.476671,30
5940,-1.201153,28
5941,2.531257,19
5942,1.91504,30
5943,-4.584176,21
5944,0.532427,27
5945,1.189768,30
5946,-4.824036,23
5947,-0.205262,30
5948,3.909908,29
5949,-2.022988,22
5950,3.038621,30
5951,0.449475,10
5952,1.946038,30
5953,-2.684414,30
5954,-0.677447,23
5955,2.976189,20
5956,-0.269557,18
5957,0.80296,18
5958,0.817241,30
5959,-1.919678,30
5960,2.676433,27
5961,-1.357955,29
5962,1.904506,30
5963,1.20184,30
5964,-2.065315,14
5965,0.154679,30
5966,3.600133,28
5967,1.51163,25
5968,0.349884,25
5969,2.823528,17
5970,0.265045,15
5971,-3.069483,29
5972,-0.359429,24
5973,2.343087,17
5974,-0.754118,28
5975,2.804678,21
5976,-1.037699,12
5977,-4.681595,30
5978,-0.017443,21
5979,1.907837,29
5980,-0.304758,30
5981,-0.383728,24
5982,-2.482594,18
5983,-2.959102,30
5984,-1.298679,13
5985,2.869547,22
5986,-0.035951,23
5987,2.813919,19
5988,-6.013371,30
5989,1.095099,30
5990,1.587234,20
5991,2.73533,30
5992,-6.98318,30
5993,-0.704298,17
5994,-6.571462,20
5995,0.586338,30
5996,2.34073,17
5997,2.635324,17
5998,-0.113435,18
5999,-2.694407,26
6000,-1.702451,25
6001,1.796055,29
6002,1.061628,15
6003,0.606823,29
6004,1.284121,14
6005,-0.685591,30
6006,-0.711005,30
6007,0.288607,24
6008,0.190204,14
6009,-2.732783,30
6010,-0.91747,30
6011,3.373234,23
6012,-7.289416,28
6013,-1.649629,30
6014,-0.18328,25
6015,2.010202,25
6016,1.573244,23
6017,1.444864,22
6018,-1.628241,30
6019,2.348265,11
6020,3.187816,30
6021,1.855889,30
6022,1.529471,28
6023,-4.13691,30
6024,2.698091,27
6025,2.333777,20
6026,-2.553146,26
6027,0.288043,30
6028,3.513575,21
6029,1.397083,30
6030,2.176208,30
6031,2.32286,29
6032,-5.184738,28
6033,-2.046817,15
6034,2.669217,22
6035,2.572682,26
6036,2.289707,30
6037,1.441353,19
6038,-3.50173,30
6039,1.162033,30
6040,-4.165959,30
6041,-0.330155,24
6042,2.624355,19
6043,2.079264,30
6044,2.12346,30
6045,-4.253589,19
6046,3.446366,25
6047,-0.207071,30
6048,3.134338,30
6049,0.211588,20
6050,-2.123237,30
6051,0.71709,30
6052,0.287436,19
6053,-0.599919,20
6054,-0.673844,29
6055,2.747074,24
6056,3.373622,24
6057,-0.280959,30
6058,2.322104,22
6059,-1.266557,15
6060,0.151828,26
6061,0.257296,27
6062,0.065574,24
6063,1.205034,30
6064,-3.511824,26
6065,2.400174,12
6066,-7.148125,30
6067,2.828453,14
6068,1.105228,13
6069,1.578217,30
6070,2.707213,25
6071,2.186917,28
6072,0.090278,30
6073,-2.453196,30
6074,1.157199,30
6075,-3.285274,23
6076,-3.955652,30
6077,-2.163121,28
6078,-1.676769,15
6079,-1.538269,19
6080,3.777361,24
6081,-1.598343,30
6082,1.226518,11
6083,-0.010944,26
6084,0.28903,25
6085,-2.696165,30
6086,0.187986,30
6087,1.96673,30
6088,-1.905882,30
6089,0.847357,30
6090,-1.562612,30
6091,2.864433,19
6092,2.693266,27
6093,2.355976,26
6094,-3.846729,24
6095,1.230623,30
6096,1.90969,30
6097,2.882281,27
6098,0.956416,30
6099,4.117441,16
6100,3.151667,30
6101,3.585886,27
6102,2.946861,26
6103,2.712599,30
6104,-3.272021,30
6105,1.438235,30
6106,1.56012,20
6107,-2.568437,28
6108,2.95686,27
6109,0.625987,30
6110,-1.963052,8
6111,-0.302376,30
6112,-2.130098,29
6113,2.193299,29
6114,-12.539895,30
6115,-2.407195,24
6116,3.036524,23
6117,3.416694,30
6118,2.650396,30
6119,-3.186368,23
6120,2.929626,26
6121,-1.633596,22
6122,-1.944473,30
6123,0.271473,29
6124,1.784117,30
6125,2.958095,23
6126,3.670153,23
6127,1.016604,30
6128,-2.215404,30
6129,-8.100734,30
6130,0.963006,28
6131,-2.143366,30
6132,3.429334,30
6133,2.258104,12
6134,-0.952969,21
6135,-3.7154,30
6136,-4.659513,17
6137,2.273164,30
6138,-0.908089,30
6139,2.160597,30
6140,1.999888,24
6141,1.068902,30
6142,0.238258,17
6143,2.404495,29
6144,-3.496446,30
6145,0.337482,30
6146,1.430606,30
6147,3.248946,30
6148,-0.465313,30
6149,0.947746,30
6150,0.37392,30
6151,2.593433,22
6152,-1.530293,30
6153,-0.574357,29
6154,2.158868,18
6155,1.085945,14
6156,-1.500889,30
6157,-6.124046,30
6158,1.817642,30
6159,2.285308,30
6160,-0.506369,18
6161,-0.701563,30
6162,-0.941579,30
6163,1.491651,23
6164,-4.12716,30
6165,-4.993072,30
6166,1.814904,30
6167,1.666342,25
6168,-2.206381,26
6169,1.452891,19
6170,1.002601,20
6171,1.921478,21
6172,-0.446867,20
6173,-1.354156,25
6174,2.419394,23
6175,1.395392,30
6176,2.015498,20
6177,0.86754,16
6178,1.981978,15
6179,-1.709999,21
6180,0.819891,28
6181,-1.32206,19
6182,3.005814,19
6183,3.633051,25
6184,2.86421,17
6185,0.189652,30
6186,1.154344,19
6187,-4.209634,30
6188,-0.081681,30
6189,0.747887,30
6190,-2.09059,30
6191,-0.4,30
6192,2.0774,26
6193,2.276086,30
6194,-0.445506,30
6195,-1.061826,24
6196,1.667984,10
6197,-1.817704,12
6198,2.912458,26
6199,1.034981,25
6200,-1.817527,22
6201,-1.06807,19
6202,0.413981,18
6203,0.803566,20
6204,-2.745787,30
6205,-3.780807,25
6206,-0.106691,15
6207,1.377666,25
6208,1.561645,21
6209,2.728978,19
6210,2.846144,14
6211,3.269439,30
6212,0.137209,27
6213,0.253201,30
6214,3.062157,22
6215,-2.453872,29
6216,0.839317,23
6217,-0.69567,30
6218,0.988831,12
6219,1.211325,30
6220,0.724084,30
6221,-0.302267,23
6222,2.761141,16
6223,-2.240266,30
6224,-1.780559,30
6225,0.250825,30
6226,2.700953,30
